Interest,Gain,Positive,Speed,Difficult,Content
3,3,3,3,3,有時候用英文是很懂，希望能解釋單字的意思其餘的都算聽得董
3,3,3,5,3,上了有關CPU還有相關的資訊，都要回去再多想幾次才能了解，速度上還是偏快，但如果有預習狀況應該會改善很多。
3,3,3,3,5,電路的概念和組成，在今天的課堂上學到了有AND， OR， NOT， NAND， NOR gate等等的，我覺得很難，光是聽講無法學習太多東西，若有實作，我覺得能夠學習較多事物。
3,3,3,3,3,資概課程連接到歷史，讓我了解許多科學家對資訊工程的偉大貢獻。還有人類在這一個領域的進步，原本一萬多行的程式，進步到只需要十行就可以完成，利用演算法的輔助和其他工具的應用，使程式這個領域變得更完整，人類在軟體的創造與設計變得更多元，資訊軟體是人類的無限可能!
3,3,3,3,1,這次的課程讓我瞭解到的邏輯電路的規則，還算好懂。
3,3,3,3,3,我覺得這次上的內容有比較聽得懂了
3,3,3,3,3,第三週發現了computer sience的內容和老師節奏我都慢慢熟悉及適應了，這禮拜又比上禮拜更進步些了 ，就算有些專有名詞還不太清楚，但也大概知道那些名詞要表達的意涵，希望能維持這個步調，讓我的學習能更加進步
5,3,3,3,3,運用Binary Search， Boolean Logic， 可以做出需要的gate，再將不同的匣組合就能成為電路板的原型。迴圈的結構透過真值表，使用匣組合，加總，繪出電路圖再簡化，這就是現在不斷進步的電晶體構成。對於影像與聲音也運用二進位編碼是讓我覺得很棒的一件事，但對於mp3的演算法是我更感興趣的地方
3,3,3,3,3,這週上課學到了二進制數(Binary numbers)，布爾代數(Boolean logic)，和邏輯閘(Gates)，還了解到電晶體，數量由少到多的發展，從原本2300顆，到現在50億顆。
3,5,3,3,3,這週上課內容進入了硬體單元，教授教了我們如何設計電路，用淺顯易懂的說法讓我們了解5大步驟，另外也補充了很多課外內容，收穫良多。
3,3,3,3,5,今天還是持續在教抽象的資訊部分，尤其是漢彌頓，是個不太好懂得概念，之後會進入硬體部分，希望會比較簡單，可以學得更好！
3,3,3,3,3,經過了上禮拜的考試，好像觀念又更清楚了一點。但今天很多人的精神似乎不是那麼好，我推測應該是因為這禮拜的程設作業特別難，許多同學都熬了夜在想，而昨天剛好是截止日，所以大家寫完之後便特別地累。
3,5,3,3,3,今天講了很多軟體的重要性，以及提到了台灣的現況，例如HTC沒有認真研發軟體，最後賣掉一半的研發部門。相對的台積電就走在最前端，獨立生產Iphone的處理器。今天也了解到了很多電腦下棋遊戲的運作原理，如果在有限的時間，叫人跟電腦比下棋，真的很不公平，哈哈。不過電腦的下棋程式也頗複雜，特別是圍棋，可能性很多，很高深的學問!
3,5,3,3,3,聽到老師上課不斷強調未來很多產業都會被AI取代，我很慶幸自己在資工系，當然 希望自己可以在這個領域生存下去，老師的課不僅僅穰我學到課本上的知識，還能認識到一些這領域的現況
3,3,3,3,3,今天講到電腦都是使用二次進位法在運作，所以我們需要用編譯器，把我們要讓電腦執行的運算，轉換成電腦看得懂的二次進位法。
3,3,3,3,3,結束第一次小考後，教授帶我們來到新的領域，對於未知的領域，產生了新的好奇，或許是沒有事先預習課本，對於教授上課的內容有點陌生，不過這也表示我們即將學到新的東西，在未來資工的路上，將面臨新的挑戰，而我們將一一突破。
3,3,3,3,5,今天上課有點聽不太懂。。。之後下課跑去問同學，恩。。。可能邏輯方面我還有待加強ㄆㄆ，但在這之前 英文還是要先練好
3,3,5,3,3,今天開始進入到硬體的世界，前三章都是在講金字塔最高層的東西，演算法那些的，而現在 4 5 章在說金字塔最底層，電腦分成硬體跟軟體兩大部分，其中硬體是由許多零件組合而成的，當然，只有硬體是稱不上電腦的，還要有軟題植入電腦，這才是我們所謂的電腦，所以為什麼電腦要有作業系統，因為為了要電腦可以運作，從現在開始我覺得才是重點，因為這畢竟是電腦的一開始，撇開軟體不談，就算你有軟體，你沒有硬體你哪能有電腦，我覺得要學好就要兩者相輔相成，才能讀好資訊概論。
3,3,3,5,3,今天上課有上到有關2進位的內容，也有講到AI。也有說道前陣子很紅的Alphago，還有他是如何去執行。如果我們要設計一個類似Alphago的話該怎麼去設計，這個也有說到。我今天發現其實資訊概論包含的內容很廣。可以讓我們了解很多有關資訊界很多很多的知識。不過今天講的速度真的有點快，需要非常非常專心才行。
3,3,3,3,1,這次教的東西還蠻好理解的，電路板的樣子以前高中學過，所以感覺很親切。其他。。。。。。沒什麼別的想法欸，一直寫心得真的會越來越想不出來要寫什麼。。。。。。
3,3,3,3,3,原來台積電3奈米製程的3奈米是積體電路的線寬大小，白話文一點的話就是IC裡電晶圓的密度，從原本只有兩千多個到目前五十幾億個，可以運算更多式子，我原本一直以為3奈米是指IC大小3奈米呢。
3,3,3,3,3,這次的上課內容我大致都有跟上，也慢慢的能夠瞭解書上的內容，希望我能持續下去。然後非常感謝教授提早下課~這樣可以早點回去吃飯，教授人真好!，希望我們以後進度也能比另一班快一些，這樣就能提早下課了!
3,3,3,3,3,開學第四個禮拜了，也考了第一次的試，預估自己的成績不會太差，也能藉由考試來驗收自己上課的認真及下課後的吸收程度，也越來越接上軌道了。
5,3,3,3,5,這次的課程有一點難度，因為以前沒學過，後來經過思考，發現布林運算沒那麼難，但是如果組合，會蠻複雜的，所以我也加緊腳步，希望能了解其中的意義，其實我覺得很有趣，值得思考，以及現在的課程與人工智慧有相關，覺得很重要
3,3,3,3,3,不知道上次的考卷還會不會發下來，我還蠻想對照一下正確答案來學習。這次的課程中有提到一點電子電路相關的事，說實在的我對計算電壓，電流，電阻，真的不是很在行。不知道老師手邊有沒有捨麼相關教材的ppt，網址，影片，可以讓我學習學習。
3,3,3,3,3,我覺得上次上的那個如何畫出開關圖?!非常有趣 。。。用簡單的觀念可以製作出複雜的想法，也有動到腦袋的感覺。
3,3,3,3,3,第一次聽到電晶體是如何形成各種閘的。在一開始上到把布林圖轉成電路時，我有一點困惑，為什麼要畫得那麼複雜?以前因為玩遊戲(Minecraft)的原因，我學過一點基本的and， or， not之類的閘，也知道卡諾圖。幸好老師有說之後有要教如何化簡。
3,3,3,5,3,這禮拜老師的進度有一點快，雖然可以提早下課，但有點聽不懂老師在講什麼，希望等我有時間的時候可以好好地把課本讀過一遍。
5,3,3,3,3,今天學到的邏輯電路很有意思，但也感覺有點複雜，需要再花點時間去了解。今天也了解到了電腦中cpu就是這樣的許多電路組成的，感覺挺有趣的。
3,3,5,3,3,考試後第一次上課感覺沒甚麼壓力，老師上課的時候氣氛還行，我的精神狀況也不錯。希望以後都能這樣!!
3,3,5,3,3,這次上課的內容以前有學過一些 所以比較能跟上 趁連假先預習可能是個不錯的選擇
3,3,3,3,3,這次上的課更深入地進入硬體的部分，也就是電晶體，我開始了解到Boolean Logic，就是把所有的資訊，只存成true(1)和false(0)的墊子訊號。藉由電晶體的組合，還能得到不同的結果，像是not gate只要一個電晶體，但and gate 或 or gate要三個。希望在學習玩這門課後，我能真正地了解硬體與軟體間的相互關係與合作，這樣資工的技術才能更上一層樓。
3,3,3,3,3,今天上電子電路，也是全新的東西，有一點不了解 and or 跟not，而且這週的狀況也不太好，看來又要自己念一下了~
3,3,3,3,3,這周上課一如往常，內容不是很難，可是禮拜二因為睡過頭所以沒去上課，希望不會落後太多，下次要記得設鬧鐘。
3,3,3,3,3,感覺跟前幾次上課狀態差不多
3,3,3,3,5,這週上的是電子電路，雖然我之前玩Minecraft有玩過了，但畫成電路圖之後我真的原本懂都變不懂了，也許之後就會習慣了吧
3,3,3,3,5,這個禮拜教了很像是布林邏輯的東西，只是是用電路圖的方式呈現，或許會有些人懂，但大多數人可能不理解到底這是甚麼概念，希望下禮拜東西會簡單點 不然真的跟不太上
3,3,3,3,3,開學快一個月了，我覺得我已經有慢慢進入資概的世界，不過我上課有很大的一部分都很疑惑。像這禮拜教的那五個步驟我就有點聽懂了。希望我可以快點進入資蓋的世界。謝謝老師。
3,3,3,3,3,今天老師講述了有關於電晶體的事情，原本只能放少少的機械現在裡面竟然能放得下50億個電晶體，時代的進步更能帶動我們的成長以及學習，像現今的Alpha go以及人工智慧都是由越來越先進的技術完成，而他們的演算法更是要由未來的我們所努力來達成。
